id,bb_type,bb_name,city,area_code,log_report_type,priority,outage_duration,volume
8481,2,ADSL 2, Oran,1103,317,Low,1,2
8481,2,ADSL 2, Oran,1103,8,Low,1,1
2917,8,ADSL 1, Oran,1103,219,Low,2,1
2917,8,ADSL 1, Oran,1103,172,Low,2,3
2917,8,ADSL 1, Oran,1103,80,Low,2,5
2917,8,ADSL 1, Oran,1103,201,Low,2,2
2917,8,ADSL 1, Oran,1103,56,Low,2,1
2917,8,ADSL 1, Oran,1103,134,Low,2,1
2917,1,Fiber Ultra, Oran,1103,219,Low,2,1
2917,1,Fiber Ultra, Oran,1103,172,Low,2,3
2917,1,Fiber Ultra, Oran,1103,80,Low,2,5
2917,1,Fiber Ultra, Oran,1103,201,Low,2,2
2917,1,Fiber Ultra, Oran,1103,56,Low,2,1
2917,1,Fiber Ultra, Oran,1103,134,Low,2,1
2917,2,ADSL 2, Oran,1103,219,Low,2,1
2917,2,ADSL 2, Oran,1103,172,Low,2,3
2917,2,ADSL 2, Oran,1103,80,Low,2,5
2917,2,ADSL 2, Oran,1103,201,Low,2,2
2917,2,ADSL 2, Oran,1103,56,Low,2,1
2917,2,ADSL 2, Oran,1103,134,Low,2,1
13689,1,Fiber Ultra, Oran,1103,317,Low,1,1
13689,1,Fiber Ultra, Oran,1103,141,Low,1,1
13689,1,Fiber Ultra, Oran,1103,8,Low,1,1
13689,2,ADSL 2, Oran,1103,317,Low,1,1
13689,2,ADSL 2, Oran,1103,141,Low,1,1
13689,2,ADSL 2, Oran,1103,8,Low,1,1
8309,2,ADSL 2, Jinja,1104,219,Low,0,1
8309,2,ADSL 2, Jinja,1104,134,Low,0,1
4253,8,ADSL 1, Jinja,1104,63,Medium,0,1
358,8,ADSL 1, Jinja,1104,80,Low,1,1
358,8,ADSL 1, Jinja,1104,201,Low,1,1
14182,8,ADSL 1, Jinja,1104,80,Medium,0,1
16805,8,ADSL 1, Huambo,1105,171,Low,0,2
16805,8,ADSL 1, Huambo,1105,55,Low,0,1
6036,8,ADSL 1, Huambo,1105,55,Medium,0,1
15368,8,ADSL 1, Bulawayo,1106,170,Low,0,27
15368,8,ADSL 1, Bulawayo,1106,54,Low,0,24
13600,8,ADSL 1, Bulawayo,1106,54,Low,0,23
13600,8,ADSL 1, Bulawayo,1106,68,Low,0,2
13600,8,ADSL 1, Bulawayo,1106,170,Low,0,35
7916,8,ADSL 1, Bulawayo,1106,170,Low,1,1
14336,8,ADSL 1, Bulawayo,1106,68,Medium,1,1
14336,8,ADSL 1, Bulawayo,1106,206,Medium,1,1
14954,8,ADSL 1, Bulawayo,1106,54,Low,1,13
14954,8,ADSL 1, Bulawayo,1106,170,Low,1,18
733,8,ADSL 1, Bulawayo,1106,54,Low,0,16
733,8,ADSL 1, Bulawayo,1106,170,Low,0,23
18538,8,ADSL 1, Bulawayo,1106,86,Low,1,1
18538,8,ADSL 1, Bulawayo,1106,207,Low,1,1
18538,8,ADSL 1, Bulawayo,1106,170,Low,1,2
18538,8,ADSL 1, Bulawayo,1106,54,Low,1,4
8546,8,ADSL 1, Touba,1107,71,Low,0,15
8546,8,ADSL 1, Touba,1107,193,Low,0,7
8546,8,ADSL 1, Touba,1107,82,Low,0,148
8546,8,ADSL 1, Touba,1107,203,Low,0,56
13686,8,ADSL 1, Touba,1107,193,Medium,0,1
13686,8,ADSL 1, Touba,1107,203,Medium,0,8
13686,8,ADSL 1, Touba,1107,82,Medium,0,32
13686,8,ADSL 1, Touba,1107,71,Medium,0,3
18451,8,ADSL 1, Touba,1107,71,Low,0,6
18451,8,ADSL 1, Touba,1107,82,Low,0,36
18451,8,ADSL 1, Touba,1107,193,Low,0,4
10694,8,ADSL 1, Touba,1107,82,Low,0,27
10694,8,ADSL 1, Touba,1107,193,Low,0,6
10694,8,ADSL 1, Touba,1107,203,Low,0,17
10694,8,ADSL 1, Touba,1107,172,Low,0,9
10694,8,ADSL 1, Touba,1107,71,Low,0,5
10694,8,ADSL 1, Touba,1107,56,Low,0,7
4440,8,ADSL 1, Touba,1107,82,Low,0,83
4440,8,ADSL 1, Touba,1107,71,Low,0,13
4440,8,ADSL 1, Touba,1107,56,Low,0,1
4440,8,ADSL 1, Touba,1107,172,Low,0,1
4440,8,ADSL 1, Touba,1107,193,Low,0,11
4440,8,ADSL 1, Touba,1107,201,Low,0,1
4440,8,ADSL 1, Touba,1107,203,Low,0,32
4440,8,ADSL 1, Touba,1107,80,Low,0,1
10548,8,ADSL 1, Touba,1107,203,Low,0,6
10548,8,ADSL 1, Touba,1107,82,Low,0,28
10548,8,ADSL 1, Touba,1107,193,Low,0,1
10548,8,ADSL 1, Touba,1107,201,Low,0,1
10548,8,ADSL 1, Touba,1107,71,Low,0,1
10548,8,ADSL 1, Touba,1107,80,Low,0,2
6801,8,ADSL 1, Touba,1107,203,Low,1,7
6801,8,ADSL 1, Touba,1107,82,Low,1,8
6801,8,ADSL 1, Touba,1107,71,Low,1,3
6801,8,ADSL 1, Touba,1107,193,Low,1,2
3826,8,ADSL 1, Touba,1107,71,Low,0,9
3826,8,ADSL 1, Touba,1107,193,Low,0,6
11738,8,ADSL 1, Touba,1107,80,Low,1,7
11738,8,ADSL 1, Touba,1107,219,Low,1,1
11738,8,ADSL 1, Touba,1107,201,Low,1,1
11738,8,ADSL 1, Touba,1107,56,Low,1,9
11738,8,ADSL 1, Touba,1107,71,Low,1,3
11738,8,ADSL 1, Touba,1107,82,Low,1,30
11738,2,ADSL 2, Touba,1107,80,Low,1,7
11738,2,ADSL 2, Touba,1107,219,Low,1,1
11738,2,ADSL 2, Touba,1107,201,Low,1,1
11738,2,ADSL 2, Touba,1107,56,Low,1,9
11738,2,ADSL 2, Touba,1107,71,Low,1,3
11738,2,ADSL 2, Touba,1107,82,Low,1,30
7502,8,ADSL 1, Touba,1107,71,Low,1,10
7502,8,ADSL 1, Touba,1107,203,Low,1,15
7502,8,ADSL 1, Touba,1107,193,Low,1,4
7502,8,ADSL 1, Touba,1107,82,Low,1,64
16349,8,ADSL 1, Touba,1107,71,Low,2,3
9040,8,ADSL 1, Touba,1107,203,Low,2,6
9040,8,ADSL 1, Touba,1107,71,Low,2,3
9040,8,ADSL 1, Touba,1107,82,Low,2,15
9040,8,ADSL 1, Touba,1107,193,Low,2,2
12694,8,ADSL 1, Touba,1107,71,Low,2,4
12694,8,ADSL 1, Touba,1107,203,Low,2,30
12694,8,ADSL 1, Touba,1107,201,Low,2,2
12694,8,ADSL 1, Touba,1107,193,Low,2,2
12694,8,ADSL 1, Touba,1107,80,Low,2,1
12694,8,ADSL 1, Touba,1107,82,Low,2,40
3267,8,ADSL 1, Touba,1107,82,Low,1,16
3267,8,ADSL 1, Touba,1107,71,Low,1,4
3267,8,ADSL 1, Touba,1107,203,Low,1,14
3267,8,ADSL 1, Touba,1107,193,Low,1,2
17482,8,ADSL 1, Touba,1107,71,Low,2,14
17482,8,ADSL 1, Touba,1107,193,Low,2,12
17482,8,ADSL 1, Touba,1107,203,Low,2,27
17482,8,ADSL 1, Touba,1107,82,Low,2,74
12277,8,ADSL 1, Touba,1107,82,Low,2,129
12277,8,ADSL 1, Touba,1107,172,Low,2,4
12277,8,ADSL 1, Touba,1107,71,Low,2,17
12277,8,ADSL 1, Touba,1107,193,Low,2,15
12277,8,ADSL 1, Touba,1107,201,Low,2,14
12277,8,ADSL 1, Touba,1107,203,Low,2,32
12277,8,ADSL 1, Touba,1107,80,Low,2,10
12277,8,ADSL 1, Touba,1107,56,Low,2,4
13378,8,ADSL 1, Touba,1107,193,Low,2,5
13378,8,ADSL 1, Touba,1107,71,Low,2,7
13378,8,ADSL 1, Touba,1107,82,Low,2,30
13378,8,ADSL 1, Touba,1107,203,Low,2,25
1548,8,ADSL 1, Touba,1107,82,Medium,2,4
18443,8,ADSL 1, Touba,1107,71,Low,1,9
18443,8,ADSL 1, Touba,1107,201,Low,1,3
18443,8,ADSL 1, Touba,1107,193,Low,1,4
18443,8,ADSL 1, Touba,1107,82,Low,1,7
18443,8,ADSL 1, Touba,1107,80,Low,1,4
4232,8,ADSL 1, Touba,1107,71,Medium,2,11
4232,8,ADSL 1, Touba,1107,203,Medium,2,55
4232,8,ADSL 1, Touba,1107,193,Medium,2,6
4232,8,ADSL 1, Touba,1107,82,Medium,2,131
10376,8,ADSL 1, Touba,1107,203,Low,2,17
10376,8,ADSL 1, Touba,1107,82,Low,2,66
10376,8,ADSL 1, Touba,1107,71,Low,2,6
10376,8,ADSL 1, Touba,1107,193,Low,2,6
3379,8,ADSL 1, Touba,1107,82,Low,2,41
3379,8,ADSL 1, Touba,1107,203,Low,2,14
3379,8,ADSL 1, Touba,1107,193,Low,2,7
3379,8,ADSL 1, Touba,1107,71,Low,2,9
2861,8,ADSL 1, Touba,1107,193,Low,0,1
2861,8,ADSL 1, Touba,1107,71,Low,0,6
2861,8,ADSL 1, Touba,1107,82,Low,0,28
11778,8,ADSL 1, Touba,1107,63,Low,2,2
11778,8,ADSL 1, Touba,1107,183,Low,2,2
11778,8,ADSL 1, Touba,1107,193,Low,2,1
11778,8,ADSL 1, Touba,1107,203,Low,2,32
11778,8,ADSL 1, Touba,1107,71,Low,2,9
11778,8,ADSL 1, Touba,1107,82,Low,2,58
12675,8,ADSL 1, Touba,1107,82,Low,1,37
12675,8,ADSL 1, Touba,1107,203,Low,1,2
12675,8,ADSL 1, Touba,1107,71,Low,1,5
12675,8,ADSL 1, Touba,1107,193,Low,1,2
4348,8,ADSL 1, Touba,1107,71,Low,0,7
4348,8,ADSL 1, Touba,1107,82,Low,0,65
4348,8,ADSL 1, Touba,1107,193,Low,0,7
4348,8,ADSL 1, Touba,1107,203,Low,0,20
15124,8,ADSL 1, Touba,1107,203,Medium,1,1
15124,8,ADSL 1, Touba,1107,82,Medium,1,4
4819,8,ADSL 1, Touba,1107,193,Low,2,7
4819,8,ADSL 1, Touba,1107,82,Low,2,58
4819,8,ADSL 1, Touba,1107,203,Low,2,48
4819,8,ADSL 1, Touba,1107,71,Low,2,17
15145,8,ADSL 1, Touba,1107,71,Medium,0,1
15145,8,ADSL 1, Touba,1107,82,Medium,0,26
938,8,ADSL 1, Touba,1107,82,Medium,2,2
938,8,ADSL 1, Touba,1107,71,Medium,2,1
15339,8,ADSL 1, Touba,1107,71,Low,2,14
15339,8,ADSL 1, Touba,1107,82,Low,2,152
15339,8,ADSL 1, Touba,1107,193,Low,2,3
15339,8,ADSL 1, Touba,1107,80,Low,2,1
15339,8,ADSL 1, Touba,1107,203,Low,2,18
1087,8,ADSL 1, Touba,1107,82,Medium,0,6
1087,8,ADSL 1, Touba,1107,71,Medium,0,1
15988,8,ADSL 1, Touba,1107,71,Low,0,12
15988,8,ADSL 1, Touba,1107,193,Low,0,5
15988,8,ADSL 1, Touba,1107,82,Low,0,14
12750,8,ADSL 1, Touba,1107,82,Low,2,44
12750,8,ADSL 1, Touba,1107,203,Low,2,6
12750,8,ADSL 1, Touba,1107,71,Low,2,17
12750,8,ADSL 1, Touba,1107,193,Low,2,2
16366,8,ADSL 1, Touba,1107,71,Low,0,7
16366,8,ADSL 1, Touba,1107,193,Low,0,1
16366,8,ADSL 1, Touba,1107,82,Low,0,18
12396,8,ADSL 1, Touba,1107,82,Medium,0,16
12396,8,ADSL 1, Touba,1107,80,Medium,0,2
12396,8,ADSL 1, Touba,1107,71,Medium,0,2
223,8,ADSL 1, Touba,1107,80,Low,0,3
223,8,ADSL 1, Touba,1107,71,Low,0,3
223,8,ADSL 1, Touba,1107,193,Low,0,1
223,8,ADSL 1, Touba,1107,201,Low,0,1
6051,8,ADSL 1, Touba,1107,201,Low,1,5
6051,8,ADSL 1, Touba,1107,80,Low,1,6
6051,8,ADSL 1, Touba,1107,203,Low,1,3
6051,8,ADSL 1, Touba,1107,71,Low,1,6
6051,8,ADSL 1, Touba,1107,193,Low,1,2
6051,8,ADSL 1, Touba,1107,82,Low,1,64
3341,8,ADSL 1, Touba,1107,82,Medium,0,48
3341,8,ADSL 1, Touba,1107,71,Medium,0,8
3341,8,ADSL 1, Touba,1107,193,Medium,0,1
1793,8,ADSL 1, Touba,1107,82,Low,2,57
1793,8,ADSL 1, Touba,1107,193,Low,2,8
1793,8,ADSL 1, Touba,1107,203,Low,2,11
1793,8,ADSL 1, Touba,1107,71,Low,2,32
12454,8,ADSL 1, Touba,1107,82,Low,1,208
12454,8,ADSL 1, Touba,1107,193,Low,1,9
12454,8,ADSL 1, Touba,1107,203,Low,1,2
12454,8,ADSL 1, Touba,1107,71,Low,1,18
17096,8,ADSL 1, Touba,1107,71,Low,2,144
17096,8,ADSL 1, Touba,1107,193,Low,2,90
17096,8,ADSL 1, Touba,1107,201,Low,2,1
17096,8,ADSL 1, Touba,1107,203,Low,2,6
17096,8,ADSL 1, Touba,1107,108,Low,2,20
17096,8,ADSL 1, Touba,1107,82,Low,2,413
2177,8,ADSL 1, Touba,1107,203,Low,1,8
2177,8,ADSL 1, Touba,1107,193,Low,1,9
2177,8,ADSL 1, Touba,1107,71,Low,1,45
2177,8,ADSL 1, Touba,1107,82,Low,1,38
17538,8,ADSL 1, Touba,1107,71,Low,2,66
17538,8,ADSL 1, Touba,1107,203,Low,2,26
17538,8,ADSL 1, Touba,1107,82,Low,2,293
17538,8,ADSL 1, Touba,1107,193,Low,2,19
17538,8,ADSL 1, Touba,1107,80,Low,2,1
17343,8,ADSL 1, Touba,1107,71,Low,2,5
6346,8,ADSL 1, Touba,1107,193,Low,2,28
6346,8,ADSL 1, Touba,1107,203,Low,2,37
6346,8,ADSL 1, Touba,1107,71,Low,2,18
6346,8,ADSL 1, Touba,1107,82,Low,2,66
8294,8,ADSL 1, Touba,1107,193,Low,0,2
8294,8,ADSL 1, Touba,1107,71,Low,0,1
4152,8,ADSL 1, Touba,1107,82,Medium,0,2
4152,8,ADSL 1, Touba,1107,71,Medium,0,2
1415,8,ADSL 1, Touba,1107,71,Low,1,5
1415,8,ADSL 1, Touba,1107,203,Low,1,1
1415,8,ADSL 1, Touba,1107,82,Low,1,38
1415,8,ADSL 1, Touba,1107,193,Low,1,2
16429,8,ADSL 1, Touba,1107,203,Low,2,9
16429,8,ADSL 1, Touba,1107,82,Low,2,63
16429,8,ADSL 1, Touba,1107,193,Low,2,12
16429,8,ADSL 1, Touba,1107,71,Low,2,22
9007,8,ADSL 1, Touba,1107,82,Low,1,6
9007,8,ADSL 1, Touba,1107,203,Low,1,6
9007,8,ADSL 1, Touba,1107,201,Low,1,3
9007,8,ADSL 1, Touba,1107,80,Low,1,3
13269,2,ADSL 2, Touba,1107,238,Medium,2,1
13269,2,ADSL 2, Touba,1107,80,Medium,2,1
13269,2,ADSL 2, Touba,1107,317,Medium,2,1
13269,2,ADSL 2, Touba,1107,82,Medium,2,4
13269,2,ADSL 2, Touba,1107,203,Medium,2,4
13269,8,ADSL 1, Touba,1107,238,Medium,2,1
13269,8,ADSL 1, Touba,1107,80,Medium,2,1
13269,8,ADSL 1, Touba,1107,317,Medium,2,1
13269,8,ADSL 1, Touba,1107,82,Medium,2,4
13269,8,ADSL 1, Touba,1107,203,Medium,2,4
12479,8,ADSL 1, Touba,1107,82,Low,1,4
12479,8,ADSL 1, Touba,1107,193,Low,1,3
12479,8,ADSL 1, Touba,1107,203,Low,1,4
12479,8,ADSL 1, Touba,1107,71,Low,1,3
4293,8,ADSL 1, Touba,1107,71,Low,1,9
4293,8,ADSL 1, Touba,1107,193,Low,1,6
4293,8,ADSL 1, Touba,1107,82,Low,1,37
4293,8,ADSL 1, Touba,1107,203,Low,1,1
16916,8,ADSL 1, Touba,1107,71,Low,2,13
16916,8,ADSL 1, Touba,1107,193,Low,2,4
16916,8,ADSL 1, Touba,1107,203,Low,2,12
16916,8,ADSL 1, Touba,1107,82,Low,2,44
11179,8,ADSL 1, Touba,1107,71,Low,0,7
11179,8,ADSL 1, Touba,1107,193,Low,0,2
11179,8,ADSL 1, Touba,1107,82,Low,0,22
6337,8,ADSL 1, Touba,1107,82,Low,2,27
6337,8,ADSL 1, Touba,1107,193,Low,2,2
6337,8,ADSL 1, Touba,1107,203,Low,2,7
6337,8,ADSL 1, Touba,1107,71,Low,2,5
11012,8,ADSL 1, Touba,1107,80,Medium,2,1
11012,8,ADSL 1, Touba,1107,82,Medium,2,24
11012,8,ADSL 1, Touba,1107,203,Medium,2,20
14558,8,ADSL 1, Touba,1107,82,Low,1,24
14558,8,ADSL 1, Touba,1107,193,Low,1,1
14558,8,ADSL 1, Touba,1107,80,Low,1,3
14558,8,ADSL 1, Touba,1107,203,Low,1,21
14558,8,ADSL 1, Touba,1107,201,Low,1,4
14558,8,ADSL 1, Touba,1107,71,Low,1,4
8800,8,ADSL 1, Touba,1107,71,Low,2,12
8800,8,ADSL 1, Touba,1107,80,Low,2,3
8800,8,ADSL 1, Touba,1107,193,Low,2,5
8800,8,ADSL 1, Touba,1107,203,Low,2,10
8800,8,ADSL 1, Touba,1107,82,Low,2,94
8800,1,Fiber Ultra, Touba,1107,71,Low,2,12
8800,1,Fiber Ultra, Touba,1107,80,Low,2,3
8800,1,Fiber Ultra, Touba,1107,193,Low,2,5
8800,1,Fiber Ultra, Touba,1107,203,Low,2,10
8800,1,Fiber Ultra, Touba,1107,82,Low,2,94
5401,8,ADSL 1, Touba,1107,203,Low,2,26
5401,8,ADSL 1, Touba,1107,71,Low,2,18
5401,8,ADSL 1, Touba,1107,82,Low,2,186
5401,8,ADSL 1, Touba,1107,193,Low,2,9
17360,8,ADSL 1, Timbuktu,1108,80,Medium,0,1
17360,8,ADSL 1, Timbuktu,1108,201,Medium,0,1
2781,10,Fiber High Speed, Douala,1109,268,Low,0,2
14337,2,ADSL 2, Douala,1109,134,Low,0,1
14337,2,ADSL 2, Douala,1109,219,Low,0,1
7383,8,ADSL 1, Douala,1109,170,Low,1,6
7383,8,ADSL 1, Douala,1109,54,Low,1,4
7383,8,ADSL 1, Douala,1109,273,Low,1,2
7383,6,ADSL 2+, Douala,1109,170,Low,1,6
7383,6,ADSL 2+, Douala,1109,54,Low,1,4
7383,6,ADSL 2+, Douala,1109,273,Low,1,2
6351,8,ADSL 1, Douala,1109,68,Medium,0,1
6351,4,Fiber 1, Douala,1109,68,Medium,0,1
16048,8,ADSL 1, Douala,1109,345,Low,1,1
16048,8,ADSL 1, Douala,1109,68,Low,1,2
16048,8,ADSL 1, Douala,1109,54,Low,1,1
16048,8,ADSL 1, Douala,1109,273,Low,1,4
16048,8,ADSL 1, Douala,1109,170,Low,1,2
16048,6,ADSL 2+, Douala,1109,345,Low,1,1
16048,6,ADSL 2+, Douala,1109,68,Low,1,2
16048,6,ADSL 2+, Douala,1109,54,Low,1,1
16048,6,ADSL 2+, Douala,1109,273,Low,1,4
16048,6,ADSL 2+, Douala,1109,170,Low,1,2
12324,8,ADSL 1, Douala,1109,273,Low,1,2
12324,8,ADSL 1, Douala,1109,68,Low,1,2
12324,6,ADSL 2+, Douala,1109,273,Low,1,2
12324,6,ADSL 2+, Douala,1109,68,Low,1,2
8937,6,ADSL 2+, Douala,1109,273,Low,1,3
8937,6,ADSL 2+, Douala,1109,345,Low,1,3
14447,8,ADSL 1, Douala,1109,68,Medium,0,1
5537,6,ADSL 2+, Douala,1109,345,Low,1,1
5537,6,ADSL 2+, Douala,1109,273,Low,1,1
5537,6,ADSL 2+, Douala,1109,179,Low,1,1
5537,6,ADSL 2+, Douala,1109,68,Low,1,1
5537,8,ADSL 1, Douala,1109,345,Low,1,1
5537,8,ADSL 1, Douala,1109,273,Low,1,1
5537,8,ADSL 1, Douala,1109,179,Low,1,1
5537,8,ADSL 1, Douala,1109,68,Low,1,1
18416,8,ADSL 1, Douala,1109,68,Low,2,3
18416,8,ADSL 1, Douala,1109,273,Low,2,3
18416,8,ADSL 1, Douala,1109,345,Low,2,1
18416,8,ADSL 1, Douala,1109,179,Low,2,3
18416,6,ADSL 2+, Douala,1109,68,Low,2,3
18416,6,ADSL 2+, Douala,1109,273,Low,2,3
18416,6,ADSL 2+, Douala,1109,345,Low,2,1
18416,6,ADSL 2+, Douala,1109,179,Low,2,3
3407,6,ADSL 2+, Douala,1109,345,Low,0,2
3407,6,ADSL 2+, Douala,1109,54,Low,0,2
3407,8,ADSL 1, Douala,1109,345,Low,0,2
3407,8,ADSL 1, Douala,1109,54,Low,0,2
1730,2,ADSL 2, Bouaké,1110,134,Low,0,1
4979,8,ADSL 1, Bouaké,1110,171,Low,1,1
4979,1,Fiber Ultra, Bouaké,1110,171,Low,1,1
1646,8,ADSL 1, Ndola,1111,54,Low,0,2
1646,8,ADSL 1, Ndola,1111,170,Low,0,4
5358,8,ADSL 1, Ndola,1111,54,Low,1,2
5358,8,ADSL 1, Ndola,1111,170,Low,1,3
5599,8,ADSL 1, Ndola,1111,54,Low,1,2
5599,8,ADSL 1, Ndola,1111,68,Low,1,1
5599,8,ADSL 1, Ndola,1111,170,Low,1,3
9350,8,ADSL 1, Ndola,1111,68,Low,1,1
9350,8,ADSL 1, Ndola,1111,170,Low,1,2
9350,8,ADSL 1, Ndola,1111,54,Low,1,1
14867,8,ADSL 1, Ndola,1111,54,Low,1,1
6385,8,ADSL 1, Ndola,1111,170,Low,1,2
6385,8,ADSL 1, Ndola,1111,54,Low,1,1
11027,8,ADSL 1, Ndola,1111,280,Critical,0,1
5260,8,ADSL 1, Ndola,1111,207,Low,0,1
5260,8,ADSL 1, Ndola,1111,170,Low,0,2
5260,8,ADSL 1, Ndola,1111,182,Low,0,1
1964,8,ADSL 1, Ndola,1111,54,Medium,0,1
94,8,ADSL 1, Ndola,1111,68,Low,2,1
94,8,ADSL 1, Ndola,1111,54,Low,2,2
94,8,ADSL 1, Ndola,1111,170,Low,2,9
9039,8,ADSL 1, Ndola,1111,170,Low,1,2
9039,8,ADSL 1, Ndola,1111,54,Low,1,3
6310,8,ADSL 1, Sfax,1112,68,Low,0,3
17860,8,ADSL 1, Sfax,1112,68,Low,0,1
16590,8,ADSL 1, Sfax,1112,85,Medium,0,1
2626,8,ADSL 1, Sfax,1112,209,Low,0,1
11483,8,ADSL 1, Sfax,1112,87,Low,0,1
9632,8,ADSL 1, Sfax,1112,170,Low,2,18
9632,8,ADSL 1, Sfax,1112,54,Low,2,18
9632,8,ADSL 1, Sfax,1112,62,Low,2,1
9632,8,ADSL 1, Sfax,1112,83,Low,2,2
9632,8,ADSL 1, Sfax,1112,87,Low,2,4
9632,8,ADSL 1, Sfax,1112,182,Low,2,1
9632,8,ADSL 1, Sfax,1112,209,Low,2,4
9632,8,ADSL 1, Sfax,1112,204,Low,2,2
1902,8,ADSL 1, Toamasina,1113,54,Low,1,2
6857,8,ADSL 1, Toamasina,1113,54,Low,1,4
6857,8,ADSL 1, Toamasina,1113,170,Low,1,6
13162,8,ADSL 1, Beira,1115,195,Low,0,2
13162,8,ADSL 1, Beira,1115,73,Low,0,3
6813,8,ADSL 1, Beira,1115,73,Low,1,2
6813,8,ADSL 1, Beira,1115,195,Low,1,2
3769,8,ADSL 1, Beira,1115,55,Low,0,1
3769,8,ADSL 1, Beira,1115,171,Low,0,1
3769,8,ADSL 1, Beira,1115,195,Low,0,58
3769,8,ADSL 1, Beira,1115,73,Low,0,59
3860,8,ADSL 1, Shanghai,1116,68,Low,0,1
3860,8,ADSL 1, Shanghai,1116,202,Low,0,1
10479,2,ADSL 2, Shanghai,1116,219,Low,0,1
10479,2,ADSL 2, Shanghai,1116,134,Low,0,1
4715,2,ADSL 2, Shanghai,1116,134,Low,0,1
10573,8,ADSL 1, Osaka,1117,171,Low,0,11
10573,8,ADSL 1, Osaka,1117,55,Low,0,8
4969,8,ADSL 1, Osaka,1117,171,Medium,0,1
4969,8,ADSL 1, Osaka,1117,55,Medium,0,1
9908,8,ADSL 1, Osaka,1117,55,Medium,0,2
8583,8,ADSL 1, Osaka,1117,55,Low,0,3
8583,8,ADSL 1, Osaka,1117,171,Low,0,1
15370,8,ADSL 1, Osaka,1117,171,Low,0,3
5493,8,ADSL 1, Osaka,1117,171,Low,0,1
3199,8,ADSL 1, Osaka,1117,68,Low,0,1
3199,8,ADSL 1, Osaka,1117,171,Low,0,1
3199,8,ADSL 1, Osaka,1117,55,Low,0,2
1309,8,ADSL 1, Osaka,1117,45,Low,1,1
1309,8,ADSL 1, Osaka,1117,161,Low,1,1
1005,8,ADSL 1, Busan,1118,170,Low,0,1
1005,8,ADSL 1, Busan,1118,54,Low,0,1
9470,8,ADSL 1, Busan,1118,54,Low,1,5
9470,8,ADSL 1, Busan,1118,170,Low,1,5
10478,8,ADSL 1, Kaohsiung,1119,209,Low,2,11
10478,8,ADSL 1, Kaohsiung,1119,207,Low,2,1
10478,8,ADSL 1, Kaohsiung,1119,54,Low,2,1
10478,8,ADSL 1, Kaohsiung,1119,170,Low,2,36
10478,8,ADSL 1, Kaohsiung,1119,206,Low,2,1
5587,8,ADSL 1, Kaohsiung,1119,87,Low,0,2
5587,8,ADSL 1, Kaohsiung,1119,209,Low,0,1
17248,8,ADSL 1, Erdenet,112,181,Medium,0,1
17248,8,ADSL 1, Erdenet,112,160,Medium,0,1
17248,8,ADSL 1, Erdenet,112,44,Medium,0,1
17248,8,ADSL 1, Erdenet,112,232,Medium,0,1
17248,8,ADSL 1, Erdenet,112,312,Medium,0,1
17248,2,ADSL 2, Erdenet,112,181,Medium,0,1
17248,2,ADSL 2, Erdenet,112,160,Medium,0,1
17248,2,ADSL 2, Erdenet,112,44,Medium,0,1
17248,2,ADSL 2, Erdenet,112,232,Medium,0,1
17248,2,ADSL 2, Erdenet,112,312,Medium,0,1
4561,2,ADSL 2, Erdenet,112,232,Medium,1,1
4561,2,ADSL 2, Erdenet,112,312,Medium,1,1
4561,2,ADSL 2, Erdenet,112,307,Medium,1,1
15221,8,ADSL 1, Delhi,1120,87,Low,1,10
15221,8,ADSL 1, Delhi,1120,209,Low,1,9
15221,8,ADSL 1, Delhi,1120,62,Low,1,1
15221,8,ADSL 1, Delhi,1120,85,Low,1,1
15221,8,ADSL 1, Delhi,1120,54,Low,1,12
15221,8,ADSL 1, Delhi,1120,170,Low,1,12
15221,8,ADSL 1, Delhi,1120,182,Low,1,1
12992,8,ADSL 1, Delhi,1120,182,Low,0,1
12992,8,ADSL 1, Delhi,1120,54,Low,0,1
12992,8,ADSL 1, Delhi,1120,170,Low,0,11
12992,8,ADSL 1, Delhi,1120,209,Low,0,9
906,8,ADSL 1, Delhi,1120,87,Low,0,9
906,8,ADSL 1, Delhi,1120,209,Low,0,6
8422,8,ADSL 1, Delhi,1120,87,Low,1,3
8422,8,ADSL 1, Delhi,1120,209,Low,1,2
3073,2,ADSL 2, Lahore,1121,219,Low,1,1
3073,2,ADSL 2, Lahore,1121,134,Low,1,1
7850,2,ADSL 2, Lahore,1121,134,Low,1,1
1697,2,ADSL 2, Chittagong,1122,219,Low,0,1
14544,2,ADSL 2, Kandy,1125,219,Low,1,1
14544,2,ADSL 2, Kandy,1125,134,Low,1,1
11436,2,ADSL 2, Pokhara,1126,219,Low,0,1
11436,2,ADSL 2, Pokhara,1126,134,Low,0,1
13149,2,ADSL 2, Pokhara,1126,134,Low,0,10
13149,2,ADSL 2, Pokhara,1126,219,Low,0,10
13149,2,ADSL 2, Pokhara,1126,73,Low,0,1
13149,2,ADSL 2, Pokhara,1126,195,Low,0,1
13149,8,ADSL 1, Pokhara,1126,134,Low,0,10
13149,8,ADSL 1, Pokhara,1126,219,Low,0,10
13149,8,ADSL 1, Pokhara,1126,73,Low,0,1
13149,8,ADSL 1, Pokhara,1126,195,Low,0,1
747,2,ADSL 2, Surabaya,113,312,Medium,0,1
747,2,ADSL 2, Surabaya,113,232,Medium,0,1
946,2,ADSL 2, Cebu,114,134,Low,0,1
946,2,ADSL 2, Cebu,114,301,Low,0,1
